-18794,-51894,7327,-1360,-29157,-928,15470,18515,-10925,-3532,-4993,-9838,-14333,-5546,-23791,8234,51978,-9015,7351,-19821,-27847,-27389,34336,11557,-50547,1922,-16652,9944,-43534,-28893,-26474,-29678,41752,3801,-54505,-9248,16836,-4902,3795,-31564,-14870,-20986,2060,50790,-742,-3642,-13185,58269,1959,-3340,-53631,-61994,17106,-12946,-47194,13129,7819,22474,-17738,-4854,6418,-16182,-11242,4287,-10757,9098,68191,-1036,3805,-20669,-35101,-46475,65286,32828,-68337,-10672,-47544,9028,-42170,-40424,-36706,-35977,30138,-3603,-111596,6082,34381,-21840,21478,-47520,-39369,-6809,4521,49289,12510,-3815,-40454,66496,4240,-8339,-79232,-22148,35363,-20418,-61147,43289,-8591,18358,-12610,-2033,5615,7592,-5225,24905,27130,5377,40203,2813,11690,-4540,-22560,-42764,69021,49245,-30560,-26600,-72761,-8628,-11511,-30998,-35339,-19035,-7062,-17653,-117543,16813,25087,-34628,37517,-43104,-45381,18070,10047,-8772,28323,13821,-49077,27134,12287,-35717,-61790,10820,30479,-16738,-45941,40015,-13715,4286,-4448,-286,2196,13407,-2272,29321,37059,3148,10758,5227,9239,6992,-10265,-23976,45622,41449,-1515,-27161,-62222,-17095,10921,-15094,-21369,-4533,-25078,-18261,-76117,19939,6512,-28325,31248,-18398,-33178,23116,5662,-36406,25634,16803,-36244,-5796,12305,-34905,-19109,-51924,-4429,-21454,-20816,4323,25991,9963,-2534,-17971,-8404,-17840,-8002,9659,-17757,16906,44573,-6461,-4214,-13171,-35480,-12753,49906,16805,-63937,-19,-37588,13146,-25455,-16716,-12915,-28058,38065,-7275,-56420,456,33906,-13628,23985,-17284,-22618,-7315,-9292,46507,6577,-451,1548,68712,8240,-610,-54180,-40330,8689,-48088,-38655,34157,16392,786,-1958,-23851,-6870,-28693,-12340,33610,-6666,10380,57370,10232,-8731,-19280,-56751,-34033,90781,22693,-75654,1511,-83976,-4974,-18942,-28674,-1890,-38385,13161,-22782,-114965,21604,29737,-48753,39158,-7907,-57399,20469,-18726,13412,35661,2220,-18500,65327,10964,-11097,-70875,13053,43790,-65721,-62114,73604,-6048,-1691,8683,-19138,-18775,8803,-12666,65939,21663,-8008,31637,13389,13739,-15951,-52254,-40266,77038,20151,-11143,-5218,-103010,-42514,-1517,-27115,2157,-30323,-26493,-28910,-104932,7071,-19121,-64073,46068,9920,-48559,43479,-1956,-64188,50420,24409,-3883,5060,12208,-59777,-52964,44683,46962,-46321,-55429,65454,-14069,-8063,10709,-8190,-25288,21743,-14647,59487,27363,-14064,5405,10661,21306,-5937,-33998,-27838,42315,11282,24660,-5370,-78598,-51219,6697,-17900,3407,-17020,-37202,-23029,-58216,3442,-49701,-48644,26939,23552,-29166,32897,1891,-85785,41422,27716,2608,-32477,8607,-61485,-23902,-11771,-14607,-30915,-19782,6753,39151,-6997,-1454,-16489,-677,-17704,-6894,31405,-4863,18151,2484,331,1824,-3690,-59610,981,46586,33128,-47600,-4364,-63946,-5838,9393,15084,5414,-13078,7275,-3426,-4149,20939,31776,-29081,43113,44374,-16765,17239,-41213,1937,13733,2389,14552,38243,8381,10082,-52191,26065,2278,-66770,-54381,30462,52441,-12898,-8262,-21030,-28742,-16049,-26470,64724,-20207,3041,-530,8014,23465,-21324,-117032,-21456,78457,27238,-41936,-3095,-108210,-43556,1060,19748,8349,-35146,-7784,3875,-9516,30231,-32152,-66893,31690,98554,-25935,30852,-65346,-59657,44966,21130,31143,15662,7224,-21846,-49901,56505,40585,-89367,-79340,53872,39686,-4859,5314,-13441,-48478,27276,-24148,101500,-27654,-24452,-10464,3209,60372,-40462,-139169,-42816,43677,8721,22121,-5594,-97544,-79584,-14350,14175,-8487,-55098,-18765,27830,22018,-23066,-106869,-72323,21470,122190,15637,29327,-34025,-110610,40967,33399,86945,-40885,-1167,-81420,-30282,60128,48933,-65648,-69284,44264,21331,3798,5012,-5825,-56982,41018,-17905,80107,-25558,-30067,-15076,-4724,58868,-29596,-96932,-32548,10726,-7530,45973,-6721,-56509,-70060,-23426,8566,-19264,-44020,-12429,27808,34622,-40413,-123747,-42846,-1536,89536,29458,4901,-3873,-98771,27259,34778,87346,-59018,-5073,-85595,-8683,32275,-5032,-24024,2726,11752,8721,-18106,12944,-18120,11450,-15145,-5314,33681,25365,9081,-15997,10827,-10577,1464,-14589,8053,14452,14865,-13296,4808,-40838,-22411,27794,4827,33912,2573,-11866,-17826,3072,10259,23023,-21956,44275,45563,-7489,27518,-20272,-14973,12225,-10422,7506,-156,5897,9255,-13734,85162,10416,-50772,-17149,30423,19861,-22893,13066,-29275,-22488,-17741,-30120,54255,15868,-4055,-19560,14505,2567,-15763,-39824,-3021,16917,-11651,2545,18660,-54748,-61890,18205,-1923,55861,-6119,-14272,-21091,13475,-2170,-44671,-40190,27580,91808,81,25367,-38260,-63520,32660,5262,30131,-23061,5557,-10517,1297,94412,29292,-72495,-31069,37983,23158,-7974,16368,-31777,-46950,2649,-30306,71907,-5921,-19861,-11992,5859,24332,-34803,-55977,-17284,-21847,-37240,39043,20144,-27300,-79458,-3826,-11190,45906,-22907,-2085,-1191,42866,-59562,-100573,-30947,14109,104951,44108,3777,-21633,-77351,19248,17814,85922,-46050,-3894,-37730,8096,69346,32991,-54060,-35185,26760,20857,7372,7510,-21264,-57756,16124,-23021,50297,-20458,-22196,-6464,-6319,32158,-28546,-43157,-14724,-32825,-40898,43447,13581,-2914,-60200,-23074,-9565,17779,-22631,11491,9492,47653,-67701,-109204,-10048,-7687,71612,50073,-21298,-2739,-57640,7254,24745,87794,-43091,-8337,-43377,
-31857,44437,-5949,-54826,-24382,13930,17227,-3396,-7203,-22596,6722,-32005,-9115,41762,-6942,4210,8228,29614,7927,-18914,-75275,-22401,43425,10497,-32063,-11726,-54952,-44322,3898,-1894,10748,-20065,-3384,3622,-19618,10323,-22457,-47266,15020,77234,-7021,23771,-51661,-23372,31486,63,7425,-8664,10028,9359,-42254,76663,29756,-68897,-58537,45430,5277,-3690,13591,-17107,-14465,6405,-19265,89237,-1191,-15384,-1584,27878,50547,-25001,-109184,-34742,32289,14964,11099,-3836,-80895,-80302,5703,-10513,-4313,-38314,-17363,7928,6026,-17239,-68970,-63396,24679,113320,25990,34883,-40504,-87113,46435,16315,43702,-46863,15812,-41907,-30117,64658,60157,-48412,-70633,55176,-14328,-9119,37761,1474,-36656,60337,-28251,109383,15892,-27213,-11159,9952,83078,-23533,-95967,-33014,-26194,23646,75440,17707,-69937,-71177,15988,-26746,-29913,-38941,-24510,13448,49412,-65211,-59986,-40962,38628,90290,80143,24106,-2372,-124386,19838,19195,81358,-49489,8471,-79740,-5824,30503,52543,-20206,-49641,39001,-2574,-751,38023,14274,-33158,71001,-26914,74236,16835,-20627,-12559,-14198,67947,-22286,-39648,-19901,-58600,19756,81457,25410,-28642,-44401,5222,-23443,-25168,-18487,-10472,13340,66046,-78935,-34476,-5291,37475,41848,91914,1138,23021,-84810,-14068,12462,81007,-28043,225,-69075,-22378,113839,13734,-80033,-39473,28489,33442,-344,-3740,-37456,-2311,-32934,-31012,58582,-7162,-15097,11141,33264,14209,-52380,-88779,-48655,18636,-11711,-18949,984,-45301,-114850,-31999,-18734,44185,-34273,9009,-400,-6557,-20077,-92769,-63205,6610,131568,10546,2859,-53932,-32190,32667,-15324,36490,-41934,-364,-1842,-18000,155860,55714,-118620,-66988,65196,26547,18499,20440,-62082,-34319,1389,-25869,122407,-2192,-38228,10977,31073,46811,-71800,-113696,-61852,-24931,-30098,31987,571,-38885,-152557,-39084,-39949,44605,-50923,13644,866,22726,-103778,-144809,-67076,25564,170060,78549,907,-32682,-78479,34895,1224,117527,-81804,3071,-52620,-3109,120424,79513,-101823,-59177,75338,-5708,20953,56912,-66782,-65068,39809,-10147,149753,24484,-43845,7425,17617,58785,-61564,-75614,-43818,-97591,-31443,91495,19176,-2412,-105167,-4536,-64406,31676,-34859,9739,-4932,53906,-180759,-83148,-22633,60578,115520,154966,-8707,6410,-100085,-558,10794,166853,-61594,2680,-65698,9443,44917,54837,-55765,-25725,51817,-5519,17583,59435,-36176,-40158,46367,2107,107493,34151,-22542,-895,-4445,37358,-40452,-14980,-18291,-111421,-11047,87576,24422,20568,-40160,16754,-50818,21438,-5469,4068,-3558,60031,-163396,360,13758,76676,42562,149326,-7554,27350,-60049,-33641,4160,136384,-21894,-1509,-37249,12635,140438,32667,-79085,-31910,27012,40608,23007,-2378,-62926,-43,-53611,-16842,31950,-15008,-16494,29215,22971,-20796,-83835,-23015,-55158,-27597,-69483,-31970,13303,33420,-130333,-87826,-37861,94414,-27270,43376,-3494,-6353,-72921,-127749,-18944,2506,114699,42857,-44806,-12142,50753,14133,-42892,71569,-48740,-915,23928,26551,162947,71775,-120159,-43889,53133,31773,57892,25051,-124039,-23350,-75555,-541,74516,-50,-21049,64212,31012,-26726,-121427,996,-69793,-88548,-114717,-20389,19313,84636,-139536,-108308,-94996,128392,-27908,78402,-16742,-31064,-188733,-127743,2284,40170,116397,127334,-71988,10137,86533,1729,-44046,135402,-46226,3845,38915,22740,107846,84590,-105081,-31695,70162,-12011,62004,65234,-141821,-41868,-76513,13784,101787,49300,-12170,85041,33950,-32071,-97958,48345,-50331,-136961,-100460,5300,34303,104710,-71185,-55434,-142536,121617,-4251,76707,-46455,-71502,-252709,-15024,39210,97760,35097,182636,-75565,24500,83539,-25304,-26949,130705,3008,11671,68841,5952,25726,45713,-59332,-1056,49966,-23885,36258,65266,-85772,-19592,-52542,15571,79997,66180,1382,56712,22186,-30537,-51944,58576,-23912,-118065,-39884,15654,36820,69029,-3220,7910,-110505,80201,16467,32902,-41642,-62433,-189214,80216,41336,112775,-17403,150022,-41225,19619,48447,-37660,-16600,74892,34688,3957,78523,27993,89982,29368,-46977,-19769,15571,32739,32427,-7237,-39290,2959,-26628,-12447,2190,-23746,-20966,39616,6400,-15935,-73155,5187,-51897,-47832,-64166,-20607,14552,59661,-101819,-105548,-36400,64331,-29748,55724,4195,-2557,-79315,-119171,7621,-15761,61457,47257,-68552,22199,78242,-12311,-46014,66512,-34601,-9563,14881,38203,89833,44085,-77726,-10090,31316,24264,62998,11198,-99028,3716,-63588,16438,20372,-6125,-12344,76835,19327,-45563,-101099,43836,-59091,-88952,-100526,-32311,7434,114334,-88385,-116193,-83313,99716,-19889,89645,-13406,-48421,-166298,-80762,30027,19696,37718,104274,-86401,37884,143305,-27244,-57422,99302,-14299,-2628,51552,19800,52756,44990,-73693,5921,46299,-11986,64290,42662,-128868,-6423,-92459,36802,39289,42981,3018,91078,30588,-70953,-76405,91333,-34870,-97263,-89775,-36014,8125,121092,-25530,-53585,-119503,111001,14646,81478,-50875,-112572,-195546,32890,51715,74163,-30418,123446,-67658,30695,143609,-31226,-36805,68169,32340,15452,91467,-5657,8082,17611,-42097,22050,37650,-26743,30203,47866,-83312,4941,-80177,30557,38585,63420,13776,56869,29677,-62576,-36441,78282,-12658,-66430,-37933,-24459,16409,67749,20743,16012,-93536,84553,31802,28682,-50655,-104814,-127840,107507,35608,91816,-47404,86225,-22378,5882,78124,-22169,-21334,14451,48410,13054,99008,
-9593,42607,4843,-3039,-6106,4184,2232,-8369,2894,-863,19165,-3105,-6010,25913,30544,5954,-20589,3986,-1373,6039,-6366,-698,-8153,25276,-3526,6685,-28289,-30553,11856,3799,24296,4831,-5014,-9643,21465,4309,13670,-9867,43022,43506,4461,6939,-6904,1347,-3793,-23483,4420,-13950,-4061,11777,-15289,88214,20587,-8710,-27565,10871,-646,-16610,10395,-6247,5086,4108,-23871,48660,36828,4773,-26723,9419,17961,1168,-25034,-8852,-10924,25623,17311,1210,-43288,-64761,14035,-5954,21353,-5661,-4284,-12127,38055,428,-27083,-21183,36063,80503,16101,10872,-17708,-31086,5701,-14556,9131,-40672,2772,-12849,-12193,91033,32101,-14566,-36770,13653,-1378,-10465,14865,306,-11247,28150,-38027,56853,29546,-3083,-17968,803,46641,-8412,-37323,-21313,-37415,22108,48679,7043,-30674,-72731,14127,-24393,-1525,-15474,4542,-2347,56815,-36337,-44785,-17680,24427,79688,52107,2889,-14763,-56749,-2549,-2985,31394,-42008,2506,-40270,-4407,60132,31850,-8737,-38060,8574,1107,-1479,13215,-1477,-30721,32939,-30757,40949,11372,-2001,-8456,-8979,48814,-7031,-30485,-11907,-32617,7606,46637,921,-14467,-48695,1882,-23247,-21279,-15437,15788,2301,48217,-42208,-51116,-4824,1162,47111,49037,-9479,-5360,-49679,-1430,14392,34977,-28525,5854,-50457,-17191,79730,8308,-11061,-12246,10031,4217,-13600,2061,-3504,33989,-7666,-13805,41327,45440,4182,-34429,11111,-1028,167,-13987,-7298,-12570,33760,-1339,10582,-45165,-58896,17109,6007,45908,6597,-16853,-13226,35627,6348,9789,-19733,63631,81769,9158,16593,-14866,-8378,142,-37814,4307,-31900,-6178,23662,-22522,149514,38706,-23638,-52621,17297,7272,-14639,10931,-17891,4040,6167,-35041,77026,48490,2755,-45482,11506,32762,-9484,-42026,-15129,-25313,27454,31557,-5454,-60719,-107902,13125,-8379,35116,-5257,-7284,-13272,70851,-16633,-59648,-26790,51934,136007,41673,12130,-24560,-49962,12823,-17531,27406,-73328,5986,-15488,-17996,144449,53536,-31279,-62622,17987,6231,-4571,19864,-12249,-22193,36431,-47689,92550,37480,-6900,-31852,-3361,70583,-20217,-58871,-29734,-72011,22484,72225,2021,-34291,-110067,17181,-33848,2802,-18362,9313,1560,101308,-76324,-70059,-16500,42172,131245,106816,-7222,-21172,-77478,-5687,-2293,66315,-67408,5882,-44769,-3686,84889,51441,-17914,-59466,8284,7860,8946,20301,-10460,-48196,46315,-32591,67560,12943,-2773,-15121,-20114,72252,-11940,-45447,-12511,-65636,6354,66317,-5161,-10294,-65008,1486,-33462,-32934,-17219,30270,7297,84603,-85076,-66012,5558,12251,70692,99510,-27006,-3034,-58001,-9870,21406,72168,-39694,9595,-60816,-11718,103868,10243,-20665,-13868,15362,13213,-10246,-4418,-2623,34283,-14805,-25048,37057,37447,-7009,-29989,17064,-3105,-20891,-15540,-24909,-23996,14277,3207,24598,-29487,-83032,-6923,2314,66399,-1533,-17787,-7688,40085,-3019,-34687,-21496,48266,102241,18629,5530,-17007,-12937,3896,-43092,15268,-48632,-11405,31508,-2739,166512,40209,-40582,-54887,20325,22881,1382,4507,-26306,378,5000,-36098,74051,32657,-8617,-37096,13342,34358,-32801,-40291,-28719,-56275,-612,39943,2786,-26271,-129516,-23760,-12181,51519,-17660,7256,-112,87955,-53795,-114639,-14527,38032,153635,74290,-14288,-13812,-32680,4140,-21785,68812,-91577,-3785,-6342,5552,144701,47885,-47276,-53182,20207,20991,10623,20570,-28201,-22294,26517,-35561,94529,26276,-10337,-23164,-468,62742,-35985,-54289,-35712,-110012,-717,72966,5026,7107,-113901,-12905,-30499,20517,-26410,27956,13833,118679,-116699,-94145,3644,42303,140139,148359,-37131,-10651,-39872,-21615,-10651,112438,-73395,-6444,-17430,14796,66414,41001,-26902,-45097,7010,14400,19071,27414,-23604,-39495,40868,-13278,73831,10731,452,-9735,-18865,63729,-13646,-39937,-8952,-95809,1165,63043,-8674,17466,-52101,-5389,-29827,-24789,-19508,43035,15606,97173,-116423,-47918,23316,30213,67405,134282,-42599,8033,-18070,-29729,10922,106405,-32508,-726,-33929,-5831,77725,8179,-16903,-11219,13067,11127,-6159,-5739,-2085,21683,-11342,-21731,24127,21113,-8909,-18048,13424,-1459,-21467,-10510,-21560,-19350,2479,4628,19996,-15273,-64283,-12908,-30,50793,-4776,-12630,-2308,28722,-6459,-39767,-14480,26409,76384,16177,425,-11758,-12291,4608,-29795,13262,-38957,-9227,22242,4250,113823,28595,-32541,-38839,15644,20330,7142,738,-22401,-1564,3217,-23693,50440,16875,-7962,-21356,8734,24627,-28156,-25090,-20755,-47169,-10111,29471,-14,-8250,-90080,-25759,-10217,37843,-14736,9113,5907,64357,-51241,-90548,-3713,22455,106599,63006,-16446,-3923,-16084,1686,-14061,57489,-65438,-5256,-3229,8617,92718,31341,-35874,-34330,14356,18861,12567,13357,-26138,-16036,13019,-17985,65922,15612,-6366,-13070,480,38994,-24844,-32473,-21357,-83209,-8941,45939,-1364,13030,-72806,-13123,-19827,17533,-17785,23662,14144,83837,-91273,-63427,10154,31248,93674,114523,-31987,-3177,-14294,-17771,-7326,84408,-48453,-7020,-3952,13370,34338,24751,-19824,-25720,4383,12422,16625,20550,-20515,-22874,23168,-236,52617,9377,3087,-5233,-12384,38082,-6221,-23239,-1847,-72220,-1332,37589,-10119,16399,-26052,-1065,-19257,-15092,-10303,31637,13325,66996,-87469,-17800,22210,29420,40659,102132,-31767,9010,2142,-24857,4944,76607,-16344,-2933,-12841,
-22218,87788,34333,-11965,-44675,20917,-13722,-12882,3476,14085,-3510,11040,-65991,42211,12237,-5774,21239,12874,47456,-13161,-43299,-41205,6094,18169,-248,7218,-55772,-96035,-18898,-50698,-6921,-34169,12006,-13760,-3237,-4838,-58693,-33654,5013,68082,15027,-6133,-12371,-40333,21254,-14486,-13576,-27354,8305,-34025,-30994,76508,57015,-10247,-64380,43820,-38387,-1299,7121,16417,10153,51062,-75790,60565,26010,-20012,49054,11986,72684,-120,-51105,-68457,-16501,47762,24281,-4116,-63252,-103333,-5796,-79627,-48661,-65640,9982,-12052,-7304,-35117,-51224,-31723,23305,61187,57306,-11560,21339,-41904,13245,-12419,9003,-22778,16156,-78636,-26590,29315,58036,-357,-61624,68605,-41683,14913,12174,-1041,6753,79558,-50072,45447,43917,-14276,56299,2373,62057,14603,-10930,-57704,-40947,47539,60086,-27288,-31887,-56699,14333,-71930,-64476,-59029,10340,-16232,-8386,-52765,-14967,-8091,27642,1660,88493,-13913,41117,-24200,-2728,16862,29203,1519,33185,-109056,-17717,-12531,25122,-2963,-25747,54329,-26876,10981,13533,-6208,32211,58271,-8229,25438,49498,-6240,31513,3208,19556,10965,13111,-37667,-45355,41085,56798,-27095,-7468,-11961,35605,-35250,-35743,-33739,-10633,-7605,-5237,-39857,37522,-112,44846,-18520,72010,6121,36834,78,-18666,7199,26858,11823,22161,-66014,8464,128585,42859,-55013,-41981,31058,11582,5231,5041,-36443,-16465,-6939,-59542,53187,-4776,-18412,31056,21835,29540,-41909,-41726,-52005,-21969,-30644,-5984,2428,-14805,-141542,-58069,-60547,30451,-54381,44644,-11031,10736,-56400,-119471,-38744,4031,104199,40518,-33997,-6078,-478,18181,-18738,55266,-45707,1465,-37881,879,126654,63720,-74955,-42212,69995,-30730,11207,28123,-55065,1829,7119,-63596,97535,25935,-36224,64196,44555,33261,-31709,-42627,-83519,-54974,-15929,16289,3100,-18448,-149790,-21519,-111200,22729,-84398,23236,-29534,-17542,-100486,-78969,-52513,53341,105759,92453,-19186,18948,-10847,19605,-22561,85371,-42622,7776,-55396,-7748,81407,76479,-51464,-41942,113980,-73225,14164,54492,-62291,98,47012,-46793,104071,75099,-28941,72624,40836,37928,2675,8225,-61213,-71601,8971,74943,-8874,-16854,-90693,38927,-117646,7808,-63001,-9139,-61342,-35876,-100908,-6078,-34293,80859,34474,123883,13216,32463,-45204,18698,24985,75879,-21849,41886,-87293,-20563,27444,36668,-26646,-10766,93807,-66858,-4202,49351,-27888,33235,37113,-17471,72384,88839,-17114,37542,35134,7333,14848,27439,-41883,-60485,33728,75029,-729,-19078,-34354,76620,-70065,16980,-30644,-53933,-51579,-31739,-49129,65266,-24122,92864,4884,88130,40685,22361,-51110,6485,14713,31049,-9320,30634,-40950,31709,85559,26815,-62577,-26212,22714,39972,35139,-6963,-60984,10883,-32836,-23774,10387,-34046,-1781,55814,16260,-59,-58491,-10729,-53325,-37602,-56310,-45110,-10568,50138,-119594,-103862,-47027,39510,-58193,83220,10263,8922,-79112,-120100,-2135,3040,82167,61036,-70871,10686,110357,-5135,-36396,97757,-20883,7732,3387,11294,88979,31973,-91625,-27303,62420,13403,40280,13848,-73736,29387,-55142,-40075,47308,-3038,-11934,87971,52242,-474,-65743,-19392,-87788,-54623,-43865,-46663,8164,39473,-128359,-81731,-94392,58134,-76810,58249,-3472,-40892,-106742,-76912,-21033,56481,100927,106273,-62054,4985,105229,3741,-46538,106855,-3087,8140,39711,-10776,72902,59163,-73568,-54112,111929,-33927,36266,43741,-73878,20874,-12016,-37984,88736,53788,-10836,80574,57867,30310,-39916,-4998,-69753,-56473,8046,22228,6444,-1758,-88552,-20262,-99873,37421,-59123,8745,-30170,-59614,-106427,-28705,-23434,98829,66914,132349,-16282,13281,23681,16832,3356,93445,-5619,32350,5010,-34790,50912,34781,-41463,-35765,92818,-44455,4947,39440,-17518,20308,1029,-36887,77190,72663,-17812,32055,47831,21046,-11706,-5131,-50871,-39684,43016,44882,22418,-34865,-51727,31367,-58100,30788,-31635,-55885,-28752,-45046,-43242,13921,-24702,95596,48837,85804,12252,2740,-53611,20614,10489,35068,-14503,17043,15571,38670,46860,13488,-55371,-471,11453,36709,34204,401,-75939,17188,-47757,19623,-4205,-17648,8539,43483,9529,-41881,-55531,24961,-31939,-42513,-65401,-44653,-20151,76987,-68304,-78610,-31345,53020,-38530,71612,5119,-8994,-73528,-65723,13422,15426,39099,45465,-56183,19556,136351,-14371,-37465,85039,-10690,4152,19758,26287,67365,14032,-80928,10314,48391,21453,36046,17698,-93082,21246,-84315,7563,16595,12797,6001,70533,38447,-57404,-65115,37657,-50239,-55992,-80529,-54660,2688,78404,-82510,-67920,-72198,100239,-38008,62237,-23243,-64792,-94773,-35369,-1728,50563,51005,66708,-53999,619,140288,-5399,-47469,74133,798,4882,69332,7077,77431,39757,-69386,-11769,90595,-15387,30316,37570,-74290,5674,-50883,-16564,53490,54375,-3012,67160,42732,-16160,-43117,38367,-38313,-56354,-38748,-2533,22614,29989,-74220,-29613,-85526,90695,-18629,27458,-50316,-82451,-95933,-23040,-12223,77810,42624,81513,-26308,-4157,51519,5367,-10477,51942,-8334,19229,55461,-17473,68941,29365,-36627,-12818,77756,-28729,7755,27616,-12648,-7981,-20946,-39561,48893,55037,-19105,31394,33114,7205,-10068,17388,-28432,-34531,1323,21349,41757,-14233,-56475,2396,-55610,61865,-4128,-23786,-44292,-56812,-43175,-16524,-17063,59943,38381,48057,-10913,-11399,-38933,16037,7165,10254,-18031,8640,45706,
